,C,G,T,A,D,N,K,Y,R,M,S,W,H,V,B
>NC_022914.1,0.150873393,0.19180071,0.286721667,0.370604231,0,0,0,0,0,0,0,0,0,0,0
>NC_022915.1,0.297299301,0.29860888,0.196881718,0.207210101,0,0,0,0,0,0,0,0,0,0,0
>NC_022916.1,0.2889626,0.317926161,0.169911547,0.223199692,0,0,0,0,0,0,0,0,0,0,0
>NC_022917.1,0.302279151,0.308044327,0.172461752,0.21721477,0,0,0,0,0,0,0,0,0,0,0
>KF493883.1,0.334214375,0.296325118,0.168784297,0.200676211,0,0,0,0,0,0,0,0,0,0,0
>NC_022965.1,0.310442003,0.30308475,0.196659921,0.189813326,0,0,0,0,0,0,0,0,0,0,0
>NC_022966.1,0.267430646,0.279866114,0.212832586,0.239870653,0,0,0,0,0,0,0,0,0,0,0
>NC_022967.1,0.244597005,0.248283691,0.242888805,0.264230499,0,0,0,0,0,0,0,0,0,0,0
>NC_022968.1,0.222189315,0.241143726,0.268357038,0.268309921,0,0,0,0,0,0,0,0,0,0,0
>NC_022969.1,0.33434798,0.295445898,0.170237611,0.199968511,0,0,0,0,0,0,0,0,0,0,0
>NC_022970.1,0.268794624,0.279476032,0.211255775,0.240473569,0,0,0,0,0,0,0,0,0,0,0
>NC_022971.1,0.258975829,0.264290755,0.234474241,0.242259174,0,0,0,0,0,0,0,0,0,0,0
>NC_022973.1,0.31090533,0.295241848,0.196788494,0.197064329,0,0,0,0,0,0,0,0,0,0,0
>NC_022974.1,0.267304969,0.278975695,0.21326837,0.240450966,0,0,0,0,0,0,0,0,0,0,0
>NC_022975.1,0.329604886,0.308532163,0.180568811,0.18129414,0,0,0,0,0,0,0,0,0,0,0
>NC_022976.1,0.334268849,0.296255303,0.169354626,0.200121222,0,0,0,0,0,0,0,0,0,0,0
>NC_022977.1,0.310045086,0.3040081,0.19690891,0.189037903,0,0,0,0,0,0,0,0,0,0,0
>NC_022979.1,0.325672529,0.308842739,0.181871533,0.183613199,0,0,0,0,0,0,0,0,0,0,0
>NC_022981.1,0.334433919,0.296201669,0.169621215,0.199743197,0,0,0,0,0,0,0,0,0,0,0
>NC_022982.1,0.292324876,0.309352846,0.182110374,0.216211904,0,0,0,0,0,0,0,0,0,0,0
>NC_022983.1,0.336398029,0.337879054,0.161769019,0.163953898,0,0,0,0,0,0,0,0,0,0,0
>NC_022984.1,0.312282001,0.295426645,0.196087219,0.196204135,0,0,0,0,0,0,0,0,0,0,0
>NC_022985.1,0.310214497,0.304823299,0.196558075,0.188404129,0,0,0,0,0,0,0,0,0,0,0
>NC_022986.1,0.243722288,0.248950583,0.243121088,0.26420604,0,0,0,0,0,0,0,0,0,0,0
>NC_022987.1,0.311538462,0.31868457,0.160309513,0.209467456,0,0,0,0,0,0,0,0,0,0,0
>NC_022988.1,0.33406549,0.296159547,0.168306158,0.201468805,0,0,0,0,0,0,0,0,0,0,0
>NC_015294.2,0.244189789,0.250788644,0.241260542,0.263761025,0,0,0,0,0,0,0,0,0,0,0
>NC_022989.1,0.179182754,0.236840412,0.253603604,0.33037323,0,0,0,0,0,0,0,0,0,0,0
>KF733017.1,0.172785806,0.173449327,0.323355942,0.330408926,0,0,0,0,0,0,0,0,0,0,0
>KF767351.1,0.160025086,0.213567117,0.291541457,0.334866341,0,0,0,0,0,0,0,0,0,0,0
>KF156338.1,0.191753253,0.213151903,0.285435078,0.309659766,0,0,0,0,0,0,0,0,0,0,0
>KF156339.1,0.179597146,0.21132785,0.296448615,0.312626389,0,0,0,0,0,0,0,0,0,0,0
>KF156340.1,0.182265692,0.211419989,0.295773243,0.310541077,0,0,0,0,0,0,0,0,0,0,0
>KC556893.1,0.23760228,0.244137715,0.265338666,0.25292134,0,0,0,0,0,0,0,0,0,0,0
>KC556894.1,0.236011861,0.245855816,0.264911769,0.253220553,0,0,0,0,0,0,0,0,0,0,0
>KC556895.1,0.23760228,0.244189998,0.265312525,0.252895198,0,0,0,0,0,0,0,0,0,0,0
>KC556896.1,0.237576138,0.244137715,0.265338666,0.252947481,0,0,0,0,0,0,0,0,0,0,0
>KC556898.1,0.237576138,0.244137715,0.265338666,0.252947481,0,0,0,0,0,0,0,0,0,0,0
>NC_023007.1,0.159560861,0.183667306,0.319518463,0.337253369,0,0,0,0,0,0,0,0,0,0,0
>NC_023009.1,0.138456458,0.166297135,0.324040004,0.371174954,0,3.14E-05,0,0,0,0,0,0,0,0,0
>NC_012223.2,0.267110626,0.279560792,0.221875766,0.231452816,0,0,0,0,0,0,0,0,0,0,0
>NC_020081.2,0.217199221,0.192460159,0.324944609,0.265396012,0,0,0,0,0,0,0,0,0,0,0
>KF676640.1,0.168986363,0.176121187,0.331646281,0.323246169,0,0,0,0,0,0,0,0,0,0,0
>KF787094.1,0.274915489,0.267597985,0.221276422,0.236210103,0,0,0,0,0,0,0,0,0,0,0
>KF800937.1,0.195853509,0.238846317,0.263856894,0.30144328,0,0,0,0,0,0,0,0,0,0,0
>NC_022763.1,0.171670816,0.204538123,0.27934168,0.344449381,0,0,0,0,0,0,0,0,0,0,0
>NC_022765.1,0.194798941,0.219800947,0.260253632,0.32514648,0,0,0,0,0,0,0,0,0,0,0
>NC_022766.1,0.19826991,0.22227186,0.255614669,0.323843561,0,0,0,0,0,0,0,0,0,0,0
>NC_022767.1,0.170948859,0.182509552,0.317600666,0.328940923,0,0,0,0,0,0,0,0,0,0,0
>NC_022769.1,0.171631223,0.206102712,0.277817451,0.344448614,0,0,0,0,0,0,0,0,0,0,0
>NC_022770.1,0.183089047,0.223898203,0.254567814,0.338444935,0,0,0,0,0,0,0,0,0,0,0
>NC_022771.1,0.196478729,0.225990756,0.26063531,0.316895205,0,0,0,0,0,0,0,0,0,0,0
>NC_022772.1,0.226317338,0.229553915,0.266819327,0.277309419,0,0,0,0,0,0,0,0,0,0,0
>NC_022773.1,0.198057751,0.224272153,0.255292529,0.322377567,0,0,0,0,0,0,0,0,0,0,0
>KF056323.1,0.226638943,0.310298434,0.262720157,0.200342466,0,0,0,0,0,0,0,0,0,0,0
>HG322870.1,0.200861097,0.183352127,0.304336238,0.311430036,0,0,2.05E-05,0,0,0,0,0,0,0,0
>NC_022762.1,0.180962466,0.238557477,0.250705965,0.329774091,0,0,0,0,0,0,0,0,0,0,0
>NC_022764.1,0.183778904,0.223278327,0.254351206,0.338591563,0,0,0,0,0,0,0,0,0,0,0
>KF772233.1,0.271858654,0.282459607,0.21427409,0.231407648,0,0,0,0,0,0,0,0,0,0,0
>KF841476.1,0.319336565,0.319531235,0.185423115,0.175709085,0,0,0,0,0,0,0,0,0,0,0
>AB903967.1,0.13430546,0.168789674,0.320632821,0.376272045,0,0,0,0,0,0,0,0,0,0,0
>HQ317387.2,0.212781097,0.217050413,0.292568974,0.277599517,0,0,0,0,0,0,0,0,0,0,0
>KF771236.1,0.20201631,0.236285023,0.269333676,0.292364991,0,0,0,0,0,0,0,0,0,0,0
>KF771237.1,0.20272376,0.237048263,0.26650586,0.293722117,0,0,0,0,0,0,0,0,0,0,0
>KF771238.1,0.202024117,0.236089578,0.269509044,0.292377261,0,0,0,0,0,0,0,0,0,0,0
>KF771239.1,0.202684388,0.23674201,0.26719276,0.293380842,0,0,0,0,0,0,0,0,0,0,0
>KF971864.1,0.273629884,0.228262472,0.252002949,0.245465716,0,0.000524289,4.92E-05,0,0,1.64E-05,1.64E-05,3.28E-05,0,0,0
>KJ433975.1,0.347781737,0.35226717,0.148075176,0.151875917,0,0,0,0,0,0,0,0,0,0,0
>KJ174157.1,0.328988545,0.336590694,0.166228744,0.168192017,0,0,0,0,0,0,0,0,0,0,0
>NC_023503.1,0.178401639,0.221352459,0.2725,0.327745902,0,0,0,0,0,0,0,0,0,0,0
>NC_023498.1,0.33238882,0.351919444,0.149601383,0.166090353,0,0,0,0,0,0,0,0,0,0,0
>NC_023499.1,0.14114576,0.189693749,0.298909243,0.370251247,0,0,0,0,0,0,0,0,0,0,0
>NC_023500.1,0.153645412,0.19770906,0.28214129,0.366504238,0,0,0,0,0,0,0,0,0,0,0
>NC_023502.1,0.305974917,0.284059585,0.184002994,0.225962504,0,0,0,0,0,0,0,0,0,0,0
>NC_023548.1,0.233815036,0.262994628,0.24173413,0.261456205,0,0,0,0,0,0,0,0,0,0,0
>NC_023560.1,0.18483914,0.204860312,0.292539237,0.317761311,0,0,0,0,0,0,0,0,0,0,0
>NC_023568.1,0.196530668,0.216533584,0.278988031,0.307947717,0,0,0,0,0,0,0,0,0,0,0
>NC_023571.1,0.183357481,0.202668512,0.298380295,0.315593711,0,0,0,0,0,0,0,0,0,0,0
>NC_023573.1,0.13430546,0.168789674,0.320632821,0.376272045,0,0,0,0,0,0,0,0,0,0,0
>NC_023575.1,0.283951701,0.287091109,0.21830955,0.210559824,0,4.39E-05,0,0,0,4.39E-05,0,0,0,0,0
>NC_023576.1,0.236947484,0.267962354,0.233886806,0.261203357,0,0,0,0,0,0,0,0,0,0,0
>NC_023583.1,0.259125525,0.264530812,0.233105742,0.24323792,0,0,0,0,0,0,0,0,0,0,0
>NC_023608.1,0.253248759,0.245907871,0.250279144,0.250564227,0,0,0,0,0,0,0,0,0,0,0
>NC_023610.1,0.264895415,0.258510848,0.244418084,0.232175653,0,0,0,0,0,0,0,0,0,0,0
>KJ094029.1,0.162700789,0.196556746,0.284441783,0.356300682,0,0,0,0,0,0,0,0,0,0,0
>NC_023554.1,0.340678421,0.346833049,0.152934035,0.159554495,0,0,0,0,0,0,0,0,0,0,0
>NC_023555.1,0.271869261,0.282492968,0.214287375,0.231350396,0,0,0,0,0,0,0,0,0,0,0
>NC_023556.1,0.275850627,0.268274136,0.221059326,0.234815911,0,0,0,0,0,0,0,0,0,0,0
>NC_023557.1,0.244835549,0.253972938,0.245071638,0.256119874,0,0,0,0,0,0,0,0,0,0,0
>NC_023561.1,0.206479836,0.191740345,0.305281747,0.296498072,0,0,0,0,0,0,0,0,0,0,0
>NC_023562.1,0.320145991,0.318428449,0.185494574,0.175930986,0,0,0,0,0,0,0,0,0,0,0
>NC_023563.1,0.32924614,0.336365767,0.166637368,0.167750725,0,0,0,0,0,0,0,0,0,0,0
>NC_023564.1,0.310359799,0.303866047,0.192471779,0.193302375,0,0,0,0,0,0,0,0,0,0,0
>NC_023565.1,0.320546341,0.318692683,0.184780488,0.175980488,0,0,0,0,0,0,0,0,0,0,0
>NC_023566.1,0.231739969,0.247483221,0.263262173,0.257514637,0,0,0,0,0,0,0,0,0,0,0
>NC_023569.1,0.229402469,0.231072626,0.260994129,0.278530776,0,0,0,0,0,0,0,0,0,0,0
>NC_023570.1,0.18989175,0.231964457,0.287415008,0.290728786,0,0,0,0,0,0,0,0,0,0,0
>NC_023572.1,0.334256629,0.326041667,0.15452178,0.185179924,0,0,0,0,0,0,0,0,0,0,0
>NC_023574.1,0.153937112,0.171378339,0.334370576,0.340313973,0,0,0,0,0,0,0,0,0,0,0
>NC_023577.1,0.31978686,0.319844779,0.184894878,0.175473483,0,0,0,0,0,0,0,0,0,0,0
>NC_023578.1,0.278744989,0.2967192,0.188179279,0.236356532,0,0,0,0,0,0,0,0,0,0,0
>NC_023579.1,0.232598454,0.237812302,0.261817171,0.267772073,0,0,0,0,0,0,0,0,0,0,0
>NC_023580.1,0.296668109,0.316226742,0.185737776,0.201367373,0,0,0,0,0,0,0,0,0,0,0
>NC_023581.1,0.195945599,0.181715343,0.30659965,0.315739408,0,0,0,0,0,0,0,0,0,0,0
>NC_023582.1,0.153294307,0.142387223,0.361275523,0.343042947,0,0,0,0,0,0,0,0,0,0,0
>NC_023588.1,0.334228188,0.316002983,0.165279642,0.184489187,0,0,0,0,0,0,0,0,0,0,0
>NC_023589.1,0.214591855,0.212832791,0.280654484,0.29192087,0,0,0,0,0,0,0,0,0,0,0
>NC_023590.1,0.234494774,0.220255517,0.282369338,0.262880372,0,0,0,0,0,0,0,0,0,0,0
>NC_023591.1,0.303265242,0.323891124,0.194618881,0.178224753,0,0,0,0,0,0,0,0,0,0,0
>NC_023593.1,0.216423396,0.207274493,0.291097868,0.285204242,0,0,0,0,0,0,0,0,0,0,0
>NC_023596.1,0.275312267,0.274353786,0.226429734,0.223904213,0,0,0,0,0,0,0,0,0,0,0
>NC_023597.1,0.325032001,0.309238762,0.183758753,0.181970484,0,0,0,0,0,0,0,0,0,0,0
>NC_023599.1,0.141777571,0.213040338,0.279583204,0.365598886,0,0,0,0,0,0,0,0,0,0,0
>NC_023606.1,0.323584389,0.308687197,0.185167003,0.182561411,0,0,0,0,0,0,0,0,0,0,0
>NC_023549.1,0.309109158,0.311768124,0.185458451,0.193664266,0,0,0,0,0,0,0,0,0,0,0
>NC_023550.1,0.154345515,0.134646595,0.371929039,0.339078852,0,0,0,0,0,0,0,0,0,0,0
>NC_023552.1,0.338238412,0.33357364,0.149484755,0.178703193,0,0,0,0,0,0,0,0,0,0,0
>NC_023553.1,0.325288286,0.311612333,0.182264527,0.180834854,0,0,0,0,0,0,0,0,0,0,0
>NC_023600.1,0.347124884,0.35164232,0.149722762,0.151510034,0,0,0,0,0,0,0,0,0,0,0
>NC_023602.1,0.325338217,0.331974557,0.157243851,0.185443374,0,0,0,0,0,0,0,0,0,0,0
>NC_023603.1,0.347767764,0.35226717,0.148103123,0.151861944,0,0,0,0,0,0,0,0,0,0,0
>NC_023604.1,0.338216043,0.34243669,0.139416783,0.179930483,0,0,0,0,0,0,0,0,0,0,0
>NC_023605.1,0.212574346,0.224397409,0.270461605,0.29256664,0,0,0,0,0,0,0,0,0,0,0
>NC_023607.1,0.318094988,0.315285789,0.18154918,0.185070043,0,0,0,0,0,0,0,0,0,0,0
>NC_023609.1,0.326472539,0.326151608,0.175506536,0.171869317,0,0,0,0,0,0,0,0,0,0,0
>NC_023612.1,0.184528379,0.246404627,0.238011157,0.331055837,0,0,0,0,0,0,0,0,0,0,0
>NC_023614.1,0.178411698,0.210808055,0.263295715,0.347484532,0,0,0,0,0,0,0,0,0,0,0
>AB910392.1,0.279096441,0.28089655,0.228040271,0.211966738,0,0,0,0,0,0,0,0,0,0,0
>NC_023686.1,0.33667898,0.338180106,0.161621216,0.163519699,0,0,0,0,0,0,0,0,0,0,0
>NC_023687.1,0.326717356,0.309454182,0.182706639,0.181121823,0,0,0,0,0,0,0,0,0,0,0
>NC_023688.1,0.218678774,0.201751304,0.296203706,0.283366215,0,0,0,0,0,0,0,0,0,0,0
>NC_023689.1,0.333071073,0.296616837,0.169997377,0.200314713,0,0,0,0,0,0,0,0,0,0,0
>NC_023690.1,0.30696669,0.302254701,0.190405991,0.200372618,0,0,0,0,0,0,0,0,0,0,0
>NC_023691.1,0.234022636,0.269012566,0.232746149,0.264218648,0,0,0,0,0,0,0,0,0,0,0
>NC_023692.1,0.336456802,0.330903969,0.15192716,0.180712069,0,0,0,0,0,0,0,0,0,0,0
>NC_023694.1,0.264654642,0.267998053,0.222227916,0.245119389,0,0,0,0,0,0,0,0,0,0,0
>NC_023695.1,0.328461729,0.309997904,0.180808293,0.180732074,0,0,0,0,0,0,0,0,0,0,0
>NC_023696.1,0.333271984,0.31399142,0.157684301,0.195052295,0,0,0,0,0,0,0,0,0,0,0
>NC_023697.1,0.343391161,0.327385378,0.147315159,0.181908302,0,0,0,0,0,0,0,0,0,0,0
>NC_023698.1,0.296218102,0.313512025,0.189774188,0.200495686,0,0,0,0,0,0,0,0,0,0,0
>NC_023699.1,0.294547241,0.324166328,0.184848177,0.196438254,0,0,0,0,0,0,0,0,0,0,0
>NC_023700.1,0.331895928,0.315775765,0.160391283,0.191937024,0,0,0,0,0,0,0,0,0,0,0
>NC_023701.1,0.341721058,0.342508302,0.15737719,0.15839345,0,0,0,0,0,0,0,0,0,0,0
>NC_023702.1,0.32654308,0.311823441,0.18117948,0.180453999,0,0,0,0,0,0,0,0,0,0,0
>NC_023703.1,0.318387941,0.341494746,0.166406141,0.173711173,0,0,0,0,0,0,0,0,0,0,0
>NC_023704.1,0.325742401,0.312323759,0.180821065,0.181112775,0,0,0,0,0,0,0,0,0,0,0
>NC_023705.1,0.3357503,0.332076831,0.144393758,0.187779112,0,0,0,0,0,0,0,0,0,0,0
>NC_023706.1,0.287137729,0.279443594,0.226548065,0.206870612,0,0,0,0,0,0,0,0,0,0,0
>NC_023707.1,0.323440351,0.30939081,0.18476932,0.182399519,0,0,0,0,0,0,0,0,0,0,0
>NC_023708.1,0.326468688,0.312608891,0.18011863,0.18080379,0,0,0,0,0,0,0,0,0,0,0
>NC_023709.1,0.319813674,0.317085055,0.186890933,0.176210338,0,0,0,0,0,0,0,0,0,0,0
>NC_023710.1,0.328770356,0.310754465,0.180217921,0.180257257,0,0,0,0,0,0,0,0,0,0,0
>NC_023711.1,0.328084983,0.335797439,0.167840512,0.168277066,0,0,0,0,0,0,0,0,0,0,0
>NC_023712.1,0.328226406,0.326754601,0.173392579,0.171626414,0,0,0,0,0,0,0,0,0,0,0
>NC_023713.1,0.309937271,0.303645196,0.197024174,0.18939336,0,0,0,0,0,0,0,0,0,0,0
>NC_023714.1,0.334041668,0.314331761,0.157133388,0.194493183,0,0,0,0,0,0,0,0,0,0,0
>NC_023715.1,0.21832919,0.252667288,0.257302672,0.271700849,0,0,0,0,0,0,0,0,0,0,0
>NC_023716.1,0.315643981,0.308968163,0.189875322,0.185512534,0,0,0,0,0,0,0,0,0,0,0
>NC_023717.1,0.26534978,0.240212211,0.248525579,0.24591243,0,0,0,0,0,0,0,0,0,0,0
>NC_023719.1,0.119438085,0.179818417,0.318029881,0.382713618,0,0,0,0,0,0,0,0,0,0,0
>NC_023720.1,0.326634301,0.310488879,0.18158895,0.18128787,0,0,0,0,0,0,0,0,0,0,0
>NC_023721.1,0.293433313,0.318262851,0.189777802,0.198526033,0,0,0,0,0,0,0,0,0,0,0
>NC_023722.1,0.336901285,0.334048049,0.163377286,0.16567338,0,0,0,0,0,0,0,0,0,0,0
>NC_023723.1,0.325776768,0.310092393,0.18251248,0.181618359,0,0,0,0,0,0,0,0,0,0,0
>NC_023724.1,0.314155991,0.338794431,0.15803845,0.189011129,0,0,0,0,0,0,0,0,0,0,0
>NC_023725.1,0.332494925,0.314020147,0.158235767,0.195249161,0,0,0,0,0,0,0,0,0,0,0
>NC_023726.1,0.325372689,0.311379368,0.182491557,0.180756386,0,0,0,0,0,0,0,0,0,0,0
>NC_023727.1,0.328758723,0.336044033,0.166773732,0.168423512,0,0,0,0,0,0,0,0,0,0,0
>NC_023728.1,0.295248047,0.320274172,0.188218416,0.196259365,0,0,0,0,0,0,0,0,0,0,0
>NC_023729.1,0.341202714,0.322102426,0.151965796,0.184729064,0,0,0,0,0,0,0,0,0,0,0
>NC_023730.1,0.338709677,0.322744988,0.154411419,0.184133916,0,0,0,0,0,0,0,0,0,0,0
>NC_023731.1,0.328625341,0.316014647,0.179296043,0.176063969,0,0,0,0,0,0,0,0,0,0,0
>NC_023732.1,0.261478947,0.32763175,0.213470171,0.197419131,0,0,0,0,0,0,0,0,0,0,0
>NC_023733.1,0.333111216,0.314563345,0.15805477,0.194270668,0,0,0,0,0,0,0,0,0,0,0
>NC_023735.1,0.265466099,0.268643306,0.220060679,0.245829915,0,0,0,0,0,0,0,0,0,0,0
>NC_023736.1,0.310855955,0.30664918,0.170522877,0.211971988,0,0,0,0,0,0,0,0,0,0,0
>NC_023737.1,0.333095523,0.31425064,0.158009075,0.194644762,0,0,0,0,0,0,0,0,0,0,0
>NC_023738.1,0.306629548,0.301306347,0.190581884,0.20148222,0,0,0,0,0,0,0,0,0,0,0
>NC_023739.1,0.322822794,0.311533934,0.182686556,0.182956716,0,0,0,0,0,0,0,0,0,0,0
>NC_023740.1,0.328219467,0.336827158,0.167264423,0.167688952,0,0,0,0,0,0,0,0,0,0,0
>NC_023743.1,0.237303942,0.202882577,0.29272997,0.26708351,0,0,0,0,0,0,0,0,0,0,0
>JX080300.2,0.135567502,0.16855136,0.321743668,0.374137469,0,0,0,0,0,0,0,0,0,0,0
>JX080301.2,0.136769774,0.168212569,0.321462508,0.373555149,0,0,0,0,0,0,0,0,0,0,0
>JX080302.2,0.135517353,0.168533427,0.322029563,0.373919658,0,0,0,0,0,0,0,0,0,0,0
>JX080303.2,0.135646985,0.168284158,0.321825688,0.374243169,0,0,0,0,0,0,0,0,0,0,0
>JX080304.2,0.135068772,0.167360348,0.322962973,0.374607907,0,0,0,0,0,0,0,0,0,0,0
>JX080305.2,0.135354699,0.168561556,0.321132868,0.374950877,0,0,0,0,0,0,0,0,0,0,0
>EU418428.2,0.135575985,0.168583639,0.321673469,0.374166907,0,0,0,0,0,0,0,0,0,0,0
>KF751793.1,0.163468635,0.12113864,0.401924091,0.313468635,0,0,0,0,0,0,0,0,0,0,0
>KF751794.1,0.163200305,0.121903414,0.400147003,0.314749279,0,0,0,0,0,0,0,0,0,0,0
>KF751795.1,0.166981958,0.122483553,0.40249033,0.30804416,0,0,0,0,0,0,0,0,0,0,0
>KF751796.1,0.167094391,0.122112863,0.402352012,0.308384331,0,5.64E-05,0,0,0,0,0,0,0,0,0
>KF751797.1,0.166013355,0.12102944,0.402827715,0.31004839,0,8.11E-05,0,0,0,0,0,0,0,0,0
>KJ021043.1,0.24791901,0.239735658,0.260433071,0.251912261,0,0,0,0,0,0,0,0,0,0,0
>KJ194580.1,0.328436911,0.33678111,0.167246125,0.167535854,0,0,0,0,0,0,0,0,0,0,0
>KJ194581.1,0.33678017,0.338236579,0.161807113,0.163176138,0,0,0,0,0,0,0,0,0,0,0
>KJ194583.1,0.328625359,0.336540003,0.167052925,0.167781713,0,0,0,0,0,0,0,0,0,0,0
>KJ194584.1,0.336495308,0.338724719,0.161712421,0.163067553,0,0,0,0,0,0,0,0,0,0,0
>KJ417497.1,0.173148126,0.226242044,0.271979285,0.328630545,0,0,0,0,0,0,0,0,0,0,0
>NC_023859.1,0.306662841,0.320923482,0.181878017,0.19053566,0,0,0,0,0,0,0,0,0,0,0
>NC_023862.1,0.326722418,0.308980359,0.179492098,0.184805125,0,0,0,0,0,0,0,0,0,0,0
>NC_023865.1,0.208936804,0.240317253,0.266488802,0.284257142,0,0,0,0,0,0,0,0,0,0,0
>KJ194579.1,0.328464392,0.3363352,0.166960064,0.168240343,0,0,0,0,0,0,0,0,0,0,0
>KF562340.1,0.217476107,0.215971468,0.278441862,0.288110563,0,0,0,0,0,0,0,0,0,0,0
>KF562341.1,0.195047753,0.182203947,0.316791977,0.305956323,0,0,0,0,0,0,0,0,0,0,0
>AB910393.1,0.30269992,0.300173132,0.194812285,0.202314663,0,0,0,0,0,0,0,0,0,0,0
>KF692088.2,0.321524136,0.305790431,0.171144172,0.201541261,0,0,0,0,0,0,0,0,0,0,0
>NC_022768.1,0.225803324,0.229720558,0.267483727,0.276992392,0,0,0,0,0,0,0,0,0,0,0
>NC_022774.1,0.170995994,0.181321689,0.319039088,0.328643229,0,0,0,0,0,0,0,0,0,0,0
>NC_022980.1,0.168588148,0.222411459,0.271627582,0.337285471,0,8.73E-05,0,0,0,0,0,0,0,0,0
>NC_023741.1,0.337933114,0.34764004,0.154004107,0.160422739,0,0,0,0,0,0,0,0,0,0,0
>NC_023742.1,0.337034827,0.338373768,0.16156074,0.163030665,0,0,0,0,0,0,0,0,0,0,0
>NC_023744.1,0.317009969,0.367366475,0.145507361,0.170116195,0,0,0,0,0,0,0,0,0,0,0
>NC_023745.1,0.31974601,0.319572308,0.185223786,0.175457897,0,0,0,0,0,0,0,0,0,0,0
>NC_023746.1,0.295119104,0.318573893,0.18683674,0.199470263,0,0,0,0,0,0,0,0,0,0,0
>NC_023747.1,0.3239878,0.342170532,0.156723421,0.177118246,0,0,0,0,0,0,0,0,0,0,0
>NC_023748.1,0.327022602,0.309464215,0.180665073,0.18284811,0,0,0,0,0,0,0,0,0,0,0
>NC_021342.2,0.258610355,0.267093919,0.233805155,0.240490571,0,0,0,0,0,0,0,0,0,0,0
>KJ534580.1,0.220492977,0.192568961,0.300310536,0.286627526,0,0,0,0,0,0,0,0,0,0,0
>HG803181.1,0.24030389,0.241397659,0.229100154,0.289198297,0,0,0,0,0,0,0,0,0,0,0
>KJ473422.1,0.160112303,0.212583977,0.304482102,0.322821618,0,0,0,0,0,0,0,0,0,0,0
>KJ473423.1,0.185234679,0.226426595,0.295189197,0.293149529,0,0,0,0,0,0,0,0,0,0,0
>KJ538722.1,0.333159677,0.341309121,0.148699438,0.176831764,0,0,0,0,0,0,0,0,0,0,0
>KJ538723.1,0.328689211,0.336331437,0.166762194,0.168217157,0,0,0,0,0,0,0,0,0,0,0
>KJ716335.1,0.248522653,0.24796905,0.25667864,0.246829658,0,0,0,0,0,0,0,0,0,0,0
>KJ621082.2,0.240416911,0.252185851,0.259316522,0.248080717,0,0,0,0,0,0,0,0,0,0,0
>KJ603229.1,0.225936618,0.267532178,0.248425015,0.25810619,0,0,0,0,0,0,0,0,0,0,0
>KJ567041.1,0.296363932,0.314697959,0.188583724,0.200354386,0,0,0,0,0,0,0,0,0,0,0
>KJ596420.1,0.140657277,0.193380282,0.29241784,0.373544601,0,0,0,0,0,0,0,0,0,0,0
>NC_024123.1,0.30269992,0.300173132,0.194812285,0.202314663,0,0,0,0,0,0,0,0,0,0,0
>NC_024121.1,0.210897612,0.206084919,0.302990446,0.280027023,0,0,0,0,0,0,0,0,0,0,0
>NC_024134.1,0.223852683,0.21223565,0.290375486,0.273536182,0,0,0,0,0,0,0,0,0,0,0
>NC_024135.1,0.334567843,0.327420268,0.145050953,0.192960936,0,0,0,0,0,0,0,0,0,0,0
>NC_024136.1,0.325968985,0.310596551,0.182209691,0.181224774,0,0,0,0,0,0,0,0,0,0,0
>NC_024137.1,0.182146644,0.215423687,0.266969066,0.335460603,0,0,0,0,0,0,0,0,0,0,0
>NC_024138.1,0.303450179,0.330073724,0.174026332,0.192449765,0,0,0,0,0,0,0,0,0,0,0
>NC_024139.1,0.201183596,0.191218901,0.310629315,0.296968189,0,0,0,0,0,0,0,0,0,0,0
>NC_024140.1,0.277433776,0.271533293,0.222219137,0.228813795,0,0,0,0,0,0,0,0,0,0,0
>NC_024141.1,0.31984507,0.319066527,0.185079217,0.176009187,0,0,0,0,0,0,0,0,0,0,0
>NC_024143.1,0.326673552,0.309961506,0.181785748,0.181579194,0,0,0,0,0,0,0,0,0,0,0
>NC_024145.1,0.347007797,0.351847397,0.148853071,0.152291734,0,0,0,0,0,0,0,0,0,0,0
>NC_024146.1,0.219868788,0.219075165,0.280395753,0.280660294,0,0,0,0,0,0,0,0,0,0,0
>NC_024147.1,0.338358196,0.346889994,0.145197592,0.169554218,0,0,0,0,0,0,0,0,0,0,0
>NC_024148.1,0.321191194,0.316859943,0.18480669,0.177142173,0,0,0,0,0,0,0,0,0,0,0
>NC_024149.1,0.152600667,0.158579819,0.330070374,0.35874914,0,0,0,0,0,0,0,0,0,0,0
>KC954775.1,0.195075352,0.206917566,0.292772242,0.30523484,0,0,0,0,0,0,0,0,0,0,0
>NC_024204.1,0.251426433,0.246492377,0.250935366,0.251145824,0,0,0,0,0,0,0,0,0,0,0
>NC_024216.1,0.173849671,0.206464392,0.281803402,0.337882535,0,0,0,0,0,0,0,0,0,0,0
>NC_024212.1,0.18718372,0.212898826,0.272870832,0.327046621,0,0,0,0,0,0,0,0,0,0,0
>NC_024203.1,0.146114028,0.189168987,0.309494889,0.355222096,0,0,0,0,0,0,0,0,0,0,0
>NC_024208.1,0.146382884,0.188562568,0.309822236,0.355232311,0,0,0,0,0,0,0,0,0,0,0
>NC_024209.1,0.277310301,0.293189677,0.193387056,0.236112966,0,0,0,0,0,0,0,0,0,0,0
>NC_024214.1,0.145023748,0.188309585,0.30953152,0.357135147,0,0,0,0,0,0,0,0,0,0,0
